"from","to","id","col","score","result","compare"
"16.0 oz.","16","2082","ounces","False","False","False"
"0.051%","0.051","2082","abv","False","False","False"
"20","20","2082","ibu","True","True","True"
"61","61","2082","brewery_id","True","True","True"
"Surly Brewing Company","Surly Brewing Company","2082","brewery_name","True","True","True"
"Brooklyn Center","Brooklyn Center","2082","city","True","True","True"
"MN","MN","2082","state","True","True","True"
"2084","2084","2083","index","True","True","True"
"13","13","2083","id","True","True","True"
"CynicAle","CynicAle","2083","beer_name","True","True","True"
"Saison / Farmhouse Ale","Saison / Farmhouse Ale","2083","style","True","True","True"
"16.0 oz.","16","2083","ounces","False","False","False"
"0.067","0.067","2083","abv","True","True","True"
"33","33","2083","ibu","True","True","True"
"61","61","2083","brewery_id","True","True","True"
"Surly Brewing Company","Surly Brewing Company","2083","brewery_name","True","True","True"
"Brooklyn Center","Brooklyn Center","2083","city","True","True","True"
"MN","MN","2083","state","True","True","True"
"2085","2085","2084","index","True","True","True"
"12","12","2084","id","True","True","True"
"Furious","Furious","2084","beer_name","True","True","True"
"American IPA","American IPA","2084","style","True","True","True"
"16.0 oz. Alumi-Tek","16","2084","ounces","False","False","False"
"0.062","0.062","2084","abv","True","True","True"
"99","99","2084","ibu","True","True","True"
"61","61","2084","brewery_id","True","True","True"
"Surly Brewing Company","Surly Brewing Company","2084","brewery_name","True","True","True"
"Brooklyn Center","Brooklyn Center","2084","city","True","True","True"
"MN","MN","2084","state","True","True","True"
"2086","2086","2085","index","True","True","True"
"1242","1242","2085","id","True","True","True"
"Big Nose","Big Nose","2085","beer_name","True","True","True"
"American IPA","American IPA","2085","style","True","True","True"
"12.0 oz","12","2085","ounces","False","False","False"
"0.073","0.073","2085","abv","True","True","True"
"50","50","2085","ibu","True","True","True"
"447","447","2085","brewery_id","True","True","True"
"Swamp Head Brewery","Swamp Head Brewery","2085","brewery_name","True","True","True"
"Gainesville","Gainesville","2085","city","True","True","True"
"FL","FL","2085","state","True","True","True"
"2087","2087","2086","index","True","True","True"
"1241","1241","2086","id","True","True","True"
"Cotton Mouth","Cotton Mouth","2086","beer_name","True","True","True"
"Witbier","Witbier","2086","style","True","True","True"
"12.0 oz.","12","2086","ounces","False","False","False"
"0.05%","0.05","2086","abv","False","False","False"
"10","10","2086","ibu","True","True","True"
"447","447","2086","brewery_id","True","True","True"
"Swamp Head Brewery","Swamp Head Brewery","2086","brewery_name","True","True","True"
"Gainesville","Gainesville","2086","city","True","True","True"
"FL","FL","2086","state","True","True","True"
"2088","2088","2087","index","True","True","True"
"1240","1240","2087","id","True","True","True"
"Stump Knocker Pale Ale","Stump Knocker Pale Ale","2087","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","2087","style","True","True","True"
"12.0 OZ.","12","2087","ounces","False","False","False"
"0.056","0.056","2087","abv","True","True","True"
"35","35","2087","ibu","True","True","True"
"447","447","2087","brewery_id","True","True","True"
"Swamp Head Brewery","Swamp Head Brewery","2087","brewery_name","True","True","True"
"Gainesville","Gainesville","2087","city","True","True","True"
"FL","FL","2087","state","True","True","True"
"2089","2089","2088","index","True","True","True"
"1239","1239","2088","id","True","True","True"
"Midnight Oil","Midnight Oil","2088","beer_name","True","True","True"
"Oatmeal Stout","Oatmeal Stout","2088","style","True","True","True"
"12.0 OZ.","12","2088","ounces","False","False","False"
"0.05","0.05","2088","abv","True","True","True"
"38","38","2088","ibu","True","True","True"
"447","447","2088","brewery_id","True","True","True"
"Swamp Head Brewery","Swamp Head Brewery","2088","brewery_name","True","True","True"
"Gainesville","Gainesville","2088","city","True","True","True"
"FL","FL","2088","state","True","True","True"
"2090","2090","2089","index","True","True","True"
"1238","1238","2089","id","True","True","True"
"Wild Night","Wild Night","2089","beer_name","True","True","True"
"Cream Ale","Cream Ale","2089","style","True","True","True"
"12.0 oz","12","2089","ounces","False","False","False"
"0.059000000000000004%","0.059","2089","abv","False","False","False"
"18","18","2089","ibu","True","True","True"
"447","447","2089","brewery_id","True","True","True"
"Swamp Head Brewery","Swamp Head Brewery","2089","brewery_name","True","True","True"
"Gainesville","Gainesville","2089","city","True","True","True"
"FL","FL","2089","state","True","True","True"
"2091","2091","2090","index","True","True","True"
"1554","1554","2090","id","True","True","True"
"Bermuda Triangle Ginger Beer","Bermuda Triangle Ginger Beer","2090","beer_name","True","True","True"
"Herbed / Spiced Beer","Herbed / Spiced Beer","2090","style","True","True","True"
"12.0 OZ.","12","2090","ounces","False","False","False"
"0.045","0.045","2090","abv","True","True","True"
"N/A","","2090","ibu","False","False","False"
"381","381","2090","brewery_id","True","True","True"
"Swashbuckler Brewing Company","Swashbuckler Brewing Company","2090","brewery_name","True","True","True"
"Manheim","Manheim","2090","city","True","True","True"
"PA","PA","2090","state","True","True","True"
"2092","2092","2091","index","True","True","True"
"2568","2568","2091","id","True","True","True"
"Take Two Pils","Take Two Pils","2091","beer_name","True","True","True"
"German Pilsener","German Pilsener","2091","style","True","True","True"
"12.0 oz.","12","2091","ounces","False","False","False"
"0.055","0.055","2091","abv","True","True","True"
"35","35","2091","ibu","True","True","True"
"49","49","2091","brewery_id","True","True","True"
"SweetWater Brewing Company","SweetWater Brewing Company","2091","brewery_name","True","True","True"
"Atlanta","Atlanta","2091","city","True","True","True"
"GA","GA","2091","state","True","True","True"
"2093","2093","2092","index","True","True","True"
"2551","2551","2092","id","True","True","True"
"Waterkeeper","Waterkeeper","2092","beer_name","True","True","True"
"Hefeweizen","Hefeweizen","2092","style","True","True","True"
"12.0 oz.","12","2092","ounces","False","False","False"
"0.057%","0.057","2092","abv","False","False","False"
"N/A","","2092","ibu","False","False","False"
"49","49","2092","brewery_id","True","True","True"
"SweetWater Brewing Company","SweetWater Brewing Company","2092","brewery_name","True","True","True"
"Atlanta","Atlanta","2092","city","True","True","True"
"GA","GA","2092","state","True","True","True"
"2094","2094","2093","index","True","True","True"
"1710","1710","2093","id","True","True","True"
"SweetWater IPA","SweetWater IPA","2093","beer_name","True","True","True"
"American IPA","American IPA","2093","style","True","True","True"
"12.0 oz.","12","2093","ounces","False","False","False"
"0.064%","0.064","2093","abv","False","False","False"
"N/A","","2093","ibu","False","False","False"
"49","49","2093","brewery_id","True","True","True"
"SweetWater Brewing Company","SweetWater Brewing Company","2093","brewery_name","True","True","True"
"Atlanta","Atlanta","2093","city","True","True","True"
"GA","GA","2093","state","True","True","True"
"2095","2095","2094","index","True","True","True"
"1709","1709","2094","id","True","True","True"
"420 Extra Pale Ale","420 Extra Pale Ale","2094","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","2094","style","True","True","True"
"12.0 oz.","12","2094","ounces","False","False","False"
"0.054","0.054","2094","abv","True","True","True"
"N/A","","2094","ibu","False","False","False"
"49","49","2094","brewery_id","True","True","True"
"SweetWater Brewing Company","SweetWater Brewing Company","2094","brewery_name","True","True","True"
"Atlanta","Atlanta","2094","city","True","True","True"
"GA","GA","2094","state","True","True","True"
"2096","2096","2095","index","True","True","True"
"1229","1229","2095","id","True","True","True"
"Dodgy Knight Imperial IPA","Dodgy Knight Imperial IPA","2095","beer_name","True","True","True"
"American Double / Imperial IPA","American Double / Imperial IPA","2095","style","True","True","True"
"12.0 ounce","12","2095","ounces","False","False","False"
"0.08","0.08","2095","abv","True","True","True"
"95","95","2095","ibu","True","True","True"
"449","449","2095","brewery_id","True","True","True"
"TailGate Beer","TailGate Beer","2095","brewery_name","True","True","True"
"San Diego","San Diego","2095","city","True","True","True"
"CA","CA","2095","state","True","True","True"
"2097","2097","2096","index","True","True","True"
"1164","1164","2096","id","True","True","True"
"TailGate Saison","TailGate Saison","2096","beer_name","True","True","True"
"Saison / Farmhouse Ale","Saison / Farmhouse Ale","2096","style","True","True","True"
"12.0 oz.","12","2096","ounces","False","False","False"
"0.05%","0.05","2096","abv","False","False","False"
"N/A","","2096","ibu","False","False","False"
"449","449","2096","brewery_id","True","True","True"
"TailGate Beer","TailGate Beer","2096","brewery_name","True","True","True"
"San Diego","San Diego","2096","city","True","True","True"
"CA","CA","2096","state","True","True","True"
"2098","2098","2097","index","True","True","True"
"663","663","2097","id","True","True","True"
"TailGate IPA","TailGate IPA","2097","beer_name","True","True","True"
"American IPA","American IPA","2097","style","True","True","True"
"24.0 oz.","24","2097","ounces","False","False","False"
"0.05","0.05","2097","abv","True","True","True"
"44","44","2097","ibu","True","True","True"
"449","449","2097","brewery_id","True","True","True"
"TailGate Beer","TailGate Beer","2097","brewery_name","True","True","True"
"San Diego","San Diego","2097","city","True","True","True"
"CA","CA","2097","state","True","True","True"
"2099","2099","2098","index","True","True","True"
"662","662","2098","id","True","True","True"
"TailGate IPA","TailGate IPA","2098","beer_name","True","True","True"
"American IPA","American IPA","2098","style","True","True","True"
"12.0 oz. Silo Can","12","2098","ounces","False","False","False"
"0.05","0.05","2098","abv","True","True","True"
"44","44","2098","ibu","True","True","True"
"449","449","2098","brewery_id","True","True","True"
"TailGate Beer","TailGate Beer","2098","brewery_name","True","True","True"
"San Diego","San Diego","2098","city","True","True","True"
"CA","CA","2098","state","True","True","True"
"2100","2100","2099","index","True","True","True"
"623","623","2099","id","True","True","True"
"TailGate Hefeweizen","TailGate Hefeweizen","2099","beer_name","True","True","True"
"Hefeweizen","Hefeweizen","2099","style","True","True","True"
"24.0 oz.","24","2099","ounces","False","False","False"
"0.049%","0.049","2099","abv","False","False","False"
"28","28","2099","ibu","True","True","True"
"449","449","2099","brewery_id","True","True","True"
"TailGate Beer","TailGate Beer","2099","brewery_name","True","True","True"
"San Diego","San Diego","2099","city","True","True","True"
"CA","CA","2099","state","True","True","True"
"2101","2101","2100","index","True","True","True"
"622","622","2100","id","True","True","True"
"Blacktop Blonde","Blacktop Blonde","2100","beer_name","True","True","True"
"American Blonde Ale","American Blonde Ale","2100","style","True","True","True"
"24.0 oz.","24","2100","ounces","False","False","False"
"0.05%","0.05","2100","abv","False","False","False"
"19","19","2100","ibu","True","True","True"
"449","449","2100","brewery_id","True","True","True"
"TailGate Beer","TailGate Beer","2100","brewery_name","True","True","True"
"San Diego","San Diego","2100","city","True","True","True"
"CA","CA","2100","state","True","True","True"
"2102","2102","2101","index","True","True","True"
"362","362","2101","id","True","True","True"
"Blacktop Blonde","Blacktop Blonde","2101","beer_name","True","True","True"
"American Blonde Ale","American Blonde Ale","2101","style","True","True","True"
"12.0 oz","12","2101","ounces","False","False","False"
"0.05","0.05","2101","abv","True","True","True"
"19","19","2101","ibu","True","True","True"
"449","449","2101","brewery_id","True","True","True"
"TailGate Beer","TailGate Beer","2101","brewery_name","True","True","True"
"San Diego","San Diego","2101","city","True","True","True"
"CA","CA","2101","state","True","True","True"
"2103","2103","2102","index","True","True","True"
"361","361","2102","id","True","True","True"
"TailGate Hefeweizen","TailGate Hefeweizen","2102","beer_name","True","True","True"
"Hefeweizen","Hefeweizen","2102","style","True","True","True"
"12.0 ounce","12","2102","ounces","False","False","False"
"0.049%","0.049","2102","abv","False","False","False"
"28","28","2102","ibu","True","True","True"
"449","449","2102","brewery_id","True","True","True"
"TailGate Beer","TailGate Beer","2102","brewery_name","True","True","True"
"San Diego","San Diego","2102","city","True","True","True"
"CA","CA","2102","state","True","True","True"
"2104","2104","2103","index","True","True","True"
"2575","2575","2103","id","True","True","True"
"Wooden Rooster","Wooden Rooster","2103","beer_name","True","True","True"
"Tripel","Tripel","2103","style","True","True","True"
"16.9 OZ.","16.9","2103","ounces","False","False","False"
"0.085","0.085","2103","abv","True","True","True"
"34","34","2103","ibu","True","True","True"
"45","45","2103","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2103","brewery_name","True","True","True"
"Manhattan","Manhattan","2103","city","True","True","True"
"KS","KS","2103","state","True","True","True"
"2105","2105","2104","index","True","True","True"
"2555","2555","2104","id","True","True","True"
"Ginger Peach Saison","Ginger Peach Saison","2104","beer_name","True","True","True"
"Saison / Farmhouse Ale","Saison / Farmhouse Ale","2104","style","True","True","True"
"16.0 oz.","16","2104","ounces","False","False","False"
"0.048%","0.048","2104","abv","False","False","False"
"20","20","2104","ibu","True","True","True"
"45","45","2104","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2104","brewery_name","True","True","True"
"Manhattan","Manhattan","2104","city","True","True","True"
"KS","KS","2104","state","True","True","True"
"2106","2106","2105","index","True","True","True"
"1736","1736","2105","id","True","True","True"
"Zombie Monkie","Zombie Monkie","2105","beer_name","True","True","True"
"American Porter","American Porter","2105","style","True","True","True"
"16.0 oz.","16","2105","ounces","False","False","False"
"0.062","0.062","2105","abv","True","True","True"
"35","35","2105","ibu","True","True","True"
"45","45","2105","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2105","brewery_name","True","True","True"
"Manhattan","Manhattan","2105","city","True","True","True"
"KS","KS","2105","state","True","True","True"
"2107","2107","2106","index","True","True","True"
"1196","1196","2106","id","True","True","True"
"Wild Plum Farmhouse Ale","Wild Plum Farmhouse Ale","2106","beer_name","True","True","True"
"Saison / Farmhouse Ale","Saison / Farmhouse Ale","2106","style","True","True","True"
"16.0 OZ.","16","2106","ounces","False","False","False"
"0.055999999999999994%","0.056","2106","abv","False","False","False"
"20","20","2106","ibu","True","True","True"
"45","45","2106","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2106","brewery_name","True","True","True"
"Manhattan","Manhattan","2106","city","True","True","True"
"KS","KS","2106","state","True","True","True"
"2108","2108","2107","index","True","True","True"
"1063","1063","2107","id","True","True","True"
"Vanilla Bean Buffalo Sweat","Vanilla Bean Buffalo Sweat","2107","beer_name","True","True","True"
"Oatmeal Stout","Oatmeal Stout","2107","style","True","True","True"
"16.0 oz","16","2107","ounces","False","False","False"
"0.05","0.05","2107","abv","True","True","True"
"20","20","2107","ibu","True","True","True"
"45","45","2107","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2107","brewery_name","True","True","True"
"Manhattan","Manhattan","2107","city","True","True","True"
"KS","KS","2107","state","True","True","True"
"2109","2109","2108","index","True","True","True"
"1017","1017","2108","id","True","True","True"
"Ethos IPA","Ethos IPA","2108","beer_name","True","True","True"
"American IPA","American IPA","2108","style","True","True","True"
"16.0 oz","16","2108","ounces","False","False","False"
"0.068%","0.068","2108","abv","False","False","False"
"110","110","2108","ibu","True","True","True"
"45","45","2108","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2108","brewery_name","True","True","True"
"Manhattan","Manhattan","2108","city","True","True","True"
"KS","KS","2108","state","True","True","True"
"2110","2110","2109","index","True","True","True"
"1009","1009","2109","id","True","True","True"
"Tallgrass Pub Ale","Tallgrass Pub Ale","2109","beer_name","True","True","True"
"American Brown Ale","American Brown Ale","2109","style","True","True","True"
"16.0 oz","16","2109","ounces","False","False","False"
"0.044000000000000004%","0.044","2109","abv","False","False","False"
"12","12","2109","ibu","True","True","True"
"45","45","2109","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2109","brewery_name","True","True","True"
"Manhattan","Manhattan","2109","city","True","True","True"
"KS","KS","2109","state","True","True","True"
"2111","2111","2110","index","True","True","True"
"912","912","2110","id","True","True","True"
"Oasis","Oasis","2110","beer_name","True","True","True"
"Extra Special / Strong Bitter (ESB)","Extra Special / Strong Bitter (ESB)","2110","style","True","True","True"
"16.0 ounce","16","2110","ounces","False","False","False"
"0.072","0.072","2110","abv","True","True","True"
"93","93","2110","ibu","True","True","True"
"45","45","2110","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2110","brewery_name","True","True","True"
"Manhattan","Manhattan","2110","city","True","True","True"
"KS","KS","2110","state","True","True","True"
"2112","2112","2111","index","True","True","True"
"765","765","2111","id","True","True","True"
"Buffalo Sweat","Buffalo Sweat","2111","beer_name","True","True","True"
"Milk / Sweet Stout","Milk / Sweet Stout","2111","style","True","True","True"
"16.0 oz.","16","2111","ounces","False","False","False"
"0.05","0.05","2111","abv","True","True","True"
"20","20","2111","ibu","True","True","True"
"45","45","2111","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2111","brewery_name","True","True","True"
"Manhattan","Manhattan","2111","city","True","True","True"
"KS","KS","2111","state","True","True","True"
"2113","2113","2112","index","True","True","True"
"676","676","2112","id","True","True","True"
"Halcyon Unfiltered Wheat","Halcyon Unfiltered Wheat","2112","beer_name","True","True","True"
"American Pale Wheat Ale","American Pale Wheat Ale","2112","style","True","True","True"
"16.0 ounce","16","2112","ounces","False","False","False"
"0.05%","0.05","2112","abv","False","False","False"
"20","20","2112","ibu","True","True","True"
"45","45","2112","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2112","brewery_name","True","True","True"
"Manhattan KS","Manhattan","2112","city","False","False","False"
"","KS","2112","state","False","False","False"
"2114","2114","2113","index","True","True","True"
"595","595","2113","id","True","True","True"
"8-Bit Pale Ale","8-Bit Pale Ale","2113","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","2113","style","True","True","True"
"16.0 oz.","16","2113","ounces","False","False","False"
"0.052","0.052","2113","abv","True","True","True"
"N/A","","2113","ibu","False","False","False"
"45","45","2113","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2113","brewery_name","True","True","True"
"Manhattan","Manhattan","2113","city","True","True","True"
"KS","KS","2113","state","True","True","True"
"2115","2115","2114","index","True","True","True"
"537","537","2114","id","True","True","True"
"Velvet Rooster","Velvet Rooster","2114","beer_name","True","True","True"
"Tripel","Tripel","2114","style","True","True","True"
"16.0 OZ.","16","2114","ounces","False","False","False"
"0.085","0.085","2114","abv","True","True","True"
"N/A","","2114","ibu","False","False","False"
"45","45","2114","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2114","brewery_name","True","True","True"
"Manhattan","Manhattan","2114","city","True","True","True"
"KS","KS","2114","state","True","True","True"
"2116","2116","2115","index","True","True","True"
"412","412","2115","id","True","True","True"
"Halcyon Unfiltered Wheat","Halcyon Unfiltered Wheat","2115","beer_name","True","True","True"
"American Pale Wheat Ale","American Pale Wheat Ale","2115","style","True","True","True"
"12.0 ounce","12","2115","ounces","False","False","False"
"0.05","0.05","2115","abv","True","True","True"
"20","20","2115","ibu","True","True","True"
"45","45","2115","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2115","brewery_name","True","True","True"
"Manhattan","Manhattan","2115","city","True","True","True"
"KS","KS","2115","state","True","True","True"
"2117","2117","2116","index","True","True","True"
"105","105","2116","id","True","True","True"
"Köld Lager (2010)","Köld Lager (2010)","2116","beer_name","True","True","True"
"German Pilsener","German Pilsener","2116","style","True","True","True"
"16.0 oz","16","2116","ounces","False","False","False"
"0.05","0.05","2116","abv","True","True","True"
"16","16","2116","ibu","True","True","True"
"45","45","2116","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2116","brewery_name","True","True","True"
"Manhattan","Manhattan","2116","city","True","True","True"
"KS","KS","2116","state","True","True","True"
"2118","2118","2117","index","True","True","True"
"104","104","2117","id","True","True","True"
"Oasis (2010)","Oasis (2010)","2117","beer_name","True","True","True"
"American Double / Imperial IPA","American Double / Imperial IPA","2117","style","True","True","True"
"16.0 oz.","16","2117","ounces","False","False","False"
"0.07200000000000001%","0.072","2117","abv","False","False","False"
"93","93","2117","ibu","True","True","True"
"45","45","2117","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2117","brewery_name","True","True","True"
"Manhattan","Manhattan","2117","city","True","True","True"
"KS","KS","2117","state","True","True","True"
"2119","2119","2118","index","True","True","True"
"103","103","2118","id","True","True","True"
"Tallgrass Ale","Tallgrass Ale","2118","beer_name","True","True","True"
"American Brown Ale","American Brown Ale","2118","style","True","True","True"
"16.0 oz.","16","2118","ounces","False","False","False"
"0.044","0.044","2118","abv","True","True","True"
"22","22","2118","ibu","True","True","True"
"45","45","2118","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2118","brewery_name","True","True","True"
"Manhattan","Manhattan","2118","city","True","True","True"
"KS","KS","2118","state","True","True","True"
"2120","2120","2119","index","True","True","True"
"102","102","2119","id","True","True","True"
"Buffalo Sweat (2010)","Buffalo Sweat (2010)","2119","beer_name","True","True","True"
"Milk / Sweet Stout","Milk / Sweet Stout","2119","style","True","True","True"
"16.0 oz","16","2119","ounces","False","False","False"
"0.05%","0.05","2119","abv","False","False","False"
"20","20","2119","ibu","True","True","True"
"45","45","2119","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2119","brewery_name","True","True","True"
"Manhattan","Manhattan","2119","city","True","True","True"
"KS","KS","2119","state","True","True","True"
"2121","2121","2120","index","True","True","True"
"101","101","2120","id","True","True","True"
"Tallgrass IPA","Tallgrass IPA","2120","beer_name","True","True","True"
"American IPA","American IPA","2120","style","True","True","True"
"16.0 oz","16","2120","ounces","False","False","False"
"0.063","0.063","2120","abv","True","True","True"
"60","60","2120","ibu","True","True","True"
"45","45","2120","brewery_id","True","True","True"
"Tallgrass Brewing Company","Tallgrass Brewing Company","2120","brewery_name","True","True","True"
"Manhattan","Manhattan","2120","city","True","True","True"
"KS","KS","2120","state","True","True","True"
"2122","2122","2121","index","True","True","True"
"1433","1433","2121","id","True","True","True"
"Hat Trick Hop IPA","Hat Trick Hop IPA","2121","beer_name","True","True","True"
"American IPA","American IPA","2121","style","True","True","True"
"16.0 oz. Alumi-Tek","16","2121","ounces","False","False","False"
"0.068","0.068","2121","abv","True","True","True"
"N/A","","2121","ibu","False","False","False"
"409","409","2121","brewery_id","True","True","True"
"Tamarack Brewing Company","Tamarack Brewing Company","2121","brewery_name","True","True","True"
"Lakeside","Lakeside","2121","city","True","True","True"
"MT","MT","2121","state","True","True","True"
"2123","2123","2122","index","True","True","True"
"1432","1432","2122","id","True","True","True"
"Yard Sale Amber Ale","Yard Sale Amber Ale","2122","beer_name","True","True","True"
"American Amber / Red Ale","American Amber / Red Ale","2122","style","True","True","True"
"16.0 oz.","16","2122","ounces","False","False","False"
"0.055999999999999994%","0.056","2122","abv","False","False","False"
"N/A","","2122","ibu","False","False","False"
"409","409","2122","brewery_id","True","True","True"
"Tamarack Brewing Company","Tamarack Brewing Company","2122","brewery_name","True","True","True"
"Lakeside","Lakeside","2122","city","True","True","True"
"MT","MT","2122","state","True","True","True"
"2124","2124","2123","index","True","True","True"
"936","936","2123","id","True","True","True"
"Loafin Bräu","Loafin Bräu","2123","beer_name","True","True","True"
"Altbier","Altbier","2123","style","True","True","True"
"16.0 oz.","16","2123","ounces","False","False","False"
"0.055","0.055","2123","abv","True","True","True"
"N/A","","2123","ibu","False","False","False"
"490","490","2123","brewery_id","True","True","True"
"Tampa Bay Brewing Company","Tampa Bay Brewing Company","2123","brewery_name","True","True","True"
"Tampa","Tampa","2123","city","True","True","True"
"FL","FL","2123","state","True","True","True"
"2125","2125","2124","index","True","True","True"
"544","544","2124","id","True","True","True"
"Old Elephant Foot IPA","Old Elephant Foot IPA","2124","beer_name","True","True","True"
"American IPA","American IPA","2124","style","True","True","True"
"16.0 oz. Alumi-Tek","16","2124","ounces","False","False","False"
"0.07%","0.07","2124","abv","False","False","False"
"80","80","2124","ibu","True","True","True"
"490","490","2124","brewery_id","True","True","True"
"Tampa Bay Brewing Company","Tampa Bay Brewing Company","2124","brewery_name","True","True","True"
"Tampa","Tampa","2124","city","True","True","True"
"FL","FL","2124","state","True","True","True"
"2126","2126","2125","index","True","True","True"
"2640","2640","2125","id","True","True","True"
"Peck's Porter","Peck's Porter","2125","beer_name","True","True","True"
"American Porter","American Porter","2125","style","True","True","True"
"16.0 oz.","16","2125","ounces","False","False","False"
"0.065","0.065","2125","abv","True","True","True"
"35","35","2125","ibu","True","True","True"
"7","7","2125","brewery_id","True","True","True"
"Tapistry Brewing","Tapistry Brewing","2125","brewery_name","True","True","True"
"Bridgman","Bridgman","2125","city","True","True","True"
"MI","MI","2125","state","True","True","True"
"2127","2127","2126","index","True","True","True"
"2448","2448","2126","id","True","True","True"
"Reactor","Reactor","2126","beer_name","True","True","True"
"American IPA","American IPA","2126","style","True","True","True"
"16.0 oz.","16","2126","ounces","False","False","False"
"0.07%","0.07","2126","abv","False","False","False"
"N/A","","2126","ibu","False","False","False"
"7","7","2126","brewery_id","True","True","True"
"Tapistry Brewing","Tapistry Brewing","2126","brewery_name","True","True","True"
"Bridgman","Bridgman","2126","city","True","True","True"
"MI","MI","2126","state","True","True","True"
"2128","2128","2127","index","True","True","True"
"2447","2447","2127","id","True","True","True"
"Mr. Orange","Mr. Orange","2127","beer_name","True","True","True"
"Witbier","Witbier","2127","style","True","True","True"
"16.0 oz","16","2127","ounces","False","False","False"
"0.057","0.057","2127","abv","True","True","True"
"N/A","","2127","ibu","False","False","False"
"7","7","2127","brewery_id","True","True","True"
"Tapistry Brewing","Tapistry Brewing","2127","brewery_name","True","True","True"
"Bridgman","Bridgman","2127","city","True","True","True"
"MI","MI","2127","state","True","True","True"
"2129","2129","2128","index","True","True","True"
"2601","2601","2128","id","True","True","True"
"Deduction","Deduction","2128","beer_name","True","True","True"
"Dubbel","Dubbel","2128","style","True","True","True"
"12.0 oz","12","2128","ounces","False","False","False"
"0.08","0.08","2128","abv","True","True","True"
"22","22","2128","ibu","True","True","True"
"28","28","2128","brewery_id","True","True","True"
"Taxman Brewing Company","Taxman Brewing Company","2128","brewery_name","True","True","True"
"Bargersville","Bargersville","2128","city","True","True","True"
"IN","IN","2128","state","True","True","True"
"2130","2130","2129","index","True","True","True"
"973","973","2129","id","True","True","True"
"Face Down Brown Ale","Face Down Brown Ale","2129","beer_name","True","True","True"
"American Brown Ale","American Brown Ale","2129","style","True","True","True"
"12.0 ounce","12","2129","ounces","False","False","False"
"0.057","0.057","2129","abv","True","True","True"
"N/A","","2129","ibu","False","False","False"
"480","480","2129","brewery_id","True","True","True"
"Telluride Brewing Company","Telluride Brewing Company","2129","brewery_name","True","True","True"
"Telluride","Telluride","2129","city","True","True","True"
"CO","CO","2129","state","True","True","True"
"2131","2131","2130","index","True","True","True"
"827","827","2130","id","True","True","True"
"Tempter IPA","Tempter IPA","2130","beer_name","True","True","True"
"American IPA","American IPA","2130","style","True","True","True"
"12.0 oz.","12","2130","ounces","False","False","False"
"0.064","0.064","2130","abv","True","True","True"
"N/A","","2130","ibu","False","False","False"
"480","480","2130","brewery_id","True","True","True"
"Telluride Brewing Company","Telluride Brewing Company","2130","brewery_name","True","True","True"
"Telluride","Telluride","2130","city","True","True","True"
"CO","CO","2130","state","True","True","True"
"2132","2132","2131","index","True","True","True"
"589","589","2131","id","True","True","True"
"Bridal Veil Rye Pale Ale","Bridal Veil Rye Pale Ale","2131","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","2131","style","True","True","True"
"12.0 oz.","12","2131","ounces","False","False","False"
"0.055","0.055","2131","abv","True","True","True"
"N/A","","2131","ibu","False","False","False"
"480","480","2131","brewery_id","True","True","True"
"Telluride Brewing Company","Telluride Brewing Company","2131","brewery_name","True","True","True"
"Telluride","Telluride","2131","city","True","True","True"
"CO","CO","2131","state","True","True","True"
"2133","2133","2132","index","True","True","True"
"2155","2155","2132","id","True","True","True"
"Smittytown","Smittytown","2132","beer_name","True","True","True"
"Extra Special / Strong Bitter (ESB)","Extra Special / Strong Bitter (ESB)","2132","style","True","True","True"
"12.0 oz.","12","2132","ounces","False","False","False"
"0.048%","0.048","2132","abv","False","False","False"
"N/A","","2132","ibu","False","False","False"
"210","210","2132","brewery_id","True","True","True"
"Temperance Beer Company","Temperance Beer Company","2132","brewery_name","True","True","True"
"Evanston IL","Evanston","2132","city","False","False","False"
