"from","to","id","col","score","result","compare"
"scip-vte-2","scip-vte-2","876","MeasureCode","True","True","True"
"patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","876","MeasureName","False","True","True"
"100%","100%","876","Score","True","True","True"
"4 patients","4 patients","876","Sample","True","True","True"
"al_scip-vte-2","al_scip-vte-2","876","Stateavg","False","True","True"
"878","878","877","index","True","True","True"
"10045","10045","877","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","877","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","877","Address1","True","True","True"
"empty","empty","877","Address2","True","True","True"
"empty","empty","877","Address3","True","True","True"
"fayette","fayette","877","City","False","True","True"
"al","al","877","State","True","True","True"
"35555","35555","877","ZipCode","True","True","True"
"fayette","fayette","877","CountyName","True","True","True"
"2059325966","2059325966","877","PhoneNumber","True","True","True"
"acute care hoxpitalx","acute care hospitals","877","HospitalType","False","False","False"
"voluntary non-profit - other","voluntary non-profit - other","877","HospitalOwner","True","True","True"
"yes","yes","877","EmergencyService","True","True","True"
"heart attack","heart attack","877","Condition","True","True","True"
"ami-1","ami-1","877","MeasureCode","True","True","True"
"heart attack patients given aspirin at arrival","heart attack patients given aspirin at arrival","877","MeasureName","False","True","True"
"100%","100%","877","Score","True","True","True"
"18 patients","18 patients","877","Sample","True","True","True"
"al_ami-1","al_ami-1","877","Stateavg","False","True","True"
"879","879","878","index","True","True","True"
"1xx45","10045","878","ProviderNumber","False","False","False"
"fayette medical center","fayette medical center","878","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","878","Address1","True","True","True"
"empty","empty","878","Address2","True","True","True"
"empty","empty","878","Address3","True","True","True"
"fayette","fayette","878","City","False","True","True"
"al","al","878","State","True","True","True"
"35555","35555","878","ZipCode","True","True","True"
"fayette","fayette","878","CountyName","True","True","True"
"2059325966","2059325966","878","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","878","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","878","HospitalOwner","True","True","True"
"yes","yes","878","EmergencyService","True","True","True"
"heart attack","heart attack","878","Condition","True","True","True"
"ami-2","ami-2","878","MeasureCode","True","True","True"
"heart attack patients given aspirin at discharge","heart attack patients given aspirin at discharge","878","MeasureName","False","True","True"
"100%","100%","878","Score","True","True","True"
"12 patients","12 patients","878","Sample","True","True","True"
"al_ami-2","al_ami-2","878","Stateavg","False","True","True"
"880","880","879","index","True","True","True"
"10045","10045","879","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","879","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","879","Address1","True","True","True"
"empty","empty","879","Address2","True","True","True"
"empty","empty","879","Address3","True","True","True"
"fayette","fayette","879","City","False","True","True"
"al","al","879","State","True","True","True"
"35555","35555","879","ZipCode","True","True","True"
"fayette","fayette","879","CountyName","True","True","True"
"2059325966","2059325966","879","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","879","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","879","HospitalOwner","True","True","True"
"yes","yes","879","EmergencyService","True","True","True"
"heart attack","heart attack","879","Condition","True","True","True"
"ami-3","ami-3","879","MeasureCode","True","True","True"
"heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)","heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)","879","MeasureName","False","True","True"
"0%","0%","879","Score","True","True","True"
"1 patients","1 patients","879","Sample","True","True","True"
"al_ami-3","al_ami-3","879","Stateavg","False","True","True"
"881","881","880","index","True","True","True"
"10045","10045","880","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","880","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","880","Address1","True","True","True"
"empty","empty","880","Address2","True","True","True"
"empty","empty","880","Address3","True","True","True"
"fayette","fayette","880","City","False","True","True"
"al","al","880","State","True","True","True"
"35555","35555","880","ZipCode","True","True","True"
"fayette","fayette","880","CountyName","True","True","True"
"2059325966","2059325966","880","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","880","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","880","HospitalOwner","True","True","True"
"yes","yes","880","EmergencyService","True","True","True"
"heart attack","heart attack","880","Condition","True","True","True"
"ami-4","ami-4","880","MeasureCode","True","True","True"
"heart attack patients given smoking cessation advice/counseling","heart attack patients given smoking cessation advice/counseling","880","MeasureName","False","True","True"
"100%","100%","880","Score","True","True","True"
"1 patients","1 patients","880","Sample","True","True","True"
"al_ami-4","al_ami-4","880","Stateavg","False","True","True"
"882","882","881","index","True","True","True"
"10045","10045","881","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","881","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","881","Address1","True","True","True"
"empty","empty","881","Address2","True","True","True"
"empty","empty","881","Address3","True","True","True"
"fayette","fayette","881","City","False","True","True"
"al","al","881","State","True","True","True"
"35555","35555","881","ZipCode","True","True","True"
"fayette","fayette","881","CountyName","True","True","True"
"x0593x5966","2059325966","881","PhoneNumber","False","False","False"
"acute care hospitals","acute care hospitals","881","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","881","HospitalOwner","True","True","True"
"yes","yes","881","EmergencyService","True","True","True"
"heart attack","heart attack","881","Condition","True","True","True"
"ami-5","ami-5","881","MeasureCode","True","True","True"
"heart attack patients given beta blocker at discharge","heart attack patients given beta blocker at discharge","881","MeasureName","False","True","True"
"82%","82%","881","Score","True","True","True"
"11 patients","11 patients","881","Sample","True","True","True"
"al_ami-5","al_ami-5","881","Stateavg","False","True","True"
"883","883","882","index","True","True","True"
"10045","10045","882","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","882","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","882","Address1","True","True","True"
"empty","empty","882","Address2","True","True","True"
"empty","empty","882","Address3","True","True","True"
"fayette","fayette","882","City","False","True","True"
"al","al","882","State","True","True","True"
"35555","35555","882","ZipCode","True","True","True"
"fayette","fayette","882","CountyName","True","True","True"
"2059325966","2059325966","882","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","882","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","882","HospitalOwner","True","True","True"
"yes","yes","882","EmergencyService","True","True","True"
"heart attack","heart attack","882","Condition","True","True","True"
"ami-7a","ami-7a","882","MeasureCode","True","True","True"
"heart attack patients given fibrinolytic medication within 30 minutes of arrival","heart attack patients given fibrinolytic medication within 30 minutes of arrival","882","MeasureName","False","True","True"
"empty","empty","882","Score","False","True","True"
"0 patients","0 patients","882","Sample","True","True","True"
"al_ami-7a","al_ami-7a","882","Stateavg","False","True","True"
"884","884","883","index","True","True","True"
"10045","10045","883","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","883","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","883","Address1","True","True","True"
"empty","empty","883","Address2","True","True","True"
"empty","empty","883","Address3","True","True","True"
"fayette","fayette","883","City","False","True","True"
"al","al","883","State","True","True","True"
"35555","35555","883","ZipCode","True","True","True"
"fayette","fayette","883","CountyName","True","True","True"
"x0593x5966","2059325966","883","PhoneNumber","False","False","False"
"acute care hospitals","acute care hospitals","883","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","883","HospitalOwner","True","True","True"
"yes","yes","883","EmergencyService","True","True","True"
"heart attack","heart attack","883","Condition","True","True","True"
"ami-8a","ami-8a","883","MeasureCode","True","True","True"
"heart attack patients given pci within 90 minutes of arrival","heart attack patients given pci within 90 minutes of arrival","883","MeasureName","False","True","True"
"empty","empty","883","Score","False","True","True"
"0 patients","0 patients","883","Sample","True","True","True"
"al_ami-8a","al_ami-8a","883","Stateavg","False","True","True"
"885","885","884","index","True","True","True"
"10045","10045","884","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","884","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","884","Address1","True","True","True"
"empty","empty","884","Address2","True","True","True"
"empty","empty","884","Address3","True","True","True"
"fayette","fayette","884","City","False","True","True"
"xl","al","884","State","False","False","False"
"35555","35555","884","ZipCode","True","True","True"
"fayette","fayette","884","CountyName","True","True","True"
"2059325966","2059325966","884","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","884","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","884","HospitalOwner","True","True","True"
"yes","yes","884","EmergencyService","True","True","True"
"heart failure","heart failure","884","Condition","True","True","True"
"hf-1","hf-1","884","MeasureCode","True","True","True"
"heart failure patients given discharge instructions","heart failure patients given discharge instructions","884","MeasureName","False","True","True"
"87%","87%","884","Score","False","True","True"
"67 patients","67 patients","884","Sample","True","True","True"
"al_hf-1","al_hf-1","884","Stateavg","False","True","True"
"886","886","885","index","True","True","True"
"10045","10045","885","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","885","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","885","Address1","True","True","True"
"empty","empty","885","Address2","True","True","True"
"empty","empty","885","Address3","True","True","True"
"fayette","fayette","885","City","False","True","True"
"al","al","885","State","True","True","True"
"35555","35555","885","ZipCode","True","True","True"
"fayette","fayette","885","CountyName","True","True","True"
"2059325966","2059325966","885","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","885","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","885","HospitalOwner","True","True","True"
"yes","yes","885","EmergencyService","True","True","True"
"heart failure","heart failure","885","Condition","True","True","True"
"hf-2","hf-2","885","MeasureCode","True","True","True"
"heart failure patients given an evaluation of left ventricular systolic (lvs) function","heart failure patients given an evaluation of left ventricular systolic (lvs) function","885","MeasureName","False","True","True"
"94%","94%","885","Score","True","True","True"
"85 patients","85 patients","885","Sample","True","True","True"
"al_hf-2","al_hf-2","885","Stateavg","False","True","True"
"887","887","886","index","True","True","True"
"10045","10045","886","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","886","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","886","Address1","True","True","True"
"empty","empty","886","Address2","True","True","True"
"empty","empty","886","Address3","True","True","True"
"fayette","fayette","886","City","False","True","True"
"xl","al","886","State","False","False","False"
"35555","35555","886","ZipCode","True","True","True"
"fayette","fayette","886","CountyName","True","True","True"
"2059325966","2059325966","886","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","886","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","886","HospitalOwner","True","True","True"
"yes","yes","886","EmergencyService","True","True","True"
"heart failure","heart failure","886","Condition","True","True","True"
"hf-3","hf-3","886","MeasureCode","True","True","True"
"heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)","heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)","886","MeasureName","False","True","True"
"89%","89%","886","Score","True","True","True"
"19 patients","19 patients","886","Sample","True","True","True"
"al_hf-3","al_hf-3","886","Stateavg","False","True","True"
"888","888","887","index","True","True","True"
"10045","10045","887","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","887","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","887","Address1","True","True","True"
"empty","empty","887","Address2","True","True","True"
"empty","empty","887","Address3","True","True","True"
"fayette","fayette","887","City","False","True","True"
"al","al","887","State","True","True","True"
"35555","35555","887","ZipCode","True","True","True"
"fayette","fayette","887","CountyName","True","True","True"
"2059325966","2059325966","887","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","887","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","887","HospitalOwner","True","True","True"
"yes","yes","887","EmergencyService","True","True","True"
"heart failure","heart failure","887","Condition","True","True","True"
"hf-4","hf-4","887","MeasureCode","True","True","True"
"heart failure patients given smoking cessation advice/counseling","heart failure patients given smoking cessation advice/counseling","887","MeasureName","False","True","True"
"100%","100%","887","Score","True","True","True"
"16 patients","16 patients","887","Sample","True","True","True"
"al_hf-4","al_hf-4","887","Stateavg","False","True","True"
"889","889","888","index","True","True","True"
"x0045","10045","888","ProviderNumber","False","False","False"
"fayette medical center","fayette medical center","888","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","888","Address1","True","True","True"
"empty","empty","888","Address2","True","True","True"
"empty","empty","888","Address3","True","True","True"
"fayette","fayette","888","City","False","True","True"
"al","al","888","State","True","True","True"
"35555","35555","888","ZipCode","True","True","True"
"fayette","fayette","888","CountyName","True","True","True"
"2059325966","2059325966","888","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","888","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","888","HospitalOwner","True","True","True"
"yes","yes","888","EmergencyService","True","True","True"
"pneumonia","pneumonia","888","Condition","False","True","True"
"pn-2","pn-2","888","MeasureCode","True","True","True"
"pneumonia patients assessed and given pneumococcal vaccination","pneumonia patients assessed and given pneumococcal vaccination","888","MeasureName","False","True","True"
"x5%","85%","888","Score","True","False","False"
"117 patients","117 patients","888","Sample","True","True","True"
"al_pn-2","al_pn-2","888","Stateavg","False","True","True"
"890","890","889","index","True","True","True"
"10045","10045","889","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","889","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","889","Address1","True","True","True"
"empty","empty","889","Address2","True","True","True"
"empty","empty","889","Address3","True","True","True"
"fayette","fayette","889","City","False","True","True"
"al","al","889","State","True","True","True"
"35555","35555","889","ZipCode","True","True","True"
"fayette","fayette","889","CountyName","True","True","True"
"2059325966","2059325966","889","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","889","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","889","HospitalOwner","True","True","True"
"yex","yes","889","EmergencyService","False","False","False"
"pneumonia","pneumonia","889","Condition","False","True","True"
"pn-3b","pn-3b","889","MeasureCode","True","True","True"
"pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics","pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics","889","MeasureName","False","True","True"
"100%","100%","889","Score","True","True","True"
"41 patients","41 patients","889","Sample","True","True","True"
"al_pn-3b","al_pn-3b","889","Stateavg","False","True","True"
"891","891","890","index","True","True","True"
"10045","10045","890","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","890","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","890","Address1","True","True","True"
"empty","empty","890","Address2","True","True","True"
"empty","empty","890","Address3","True","True","True"
"fayette","fayette","890","City","False","True","True"
"al","al","890","State","True","True","True"
"35555","35555","890","ZipCode","True","True","True"
"fayette","fayette","890","CountyName","True","True","True"
"2059325966","2059325966","890","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","890","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","890","HospitalOwner","True","True","True"
"yes","yes","890","EmergencyService","True","True","True"
"pneumonia","pneumonia","890","Condition","False","True","True"
"pn-4","pn-4","890","MeasureCode","True","True","True"
"pneumonia patients given smoking cessation advice/counseling","pneumonia patients given smoking cessation advice/counseling","890","MeasureName","False","True","True"
"100%","100%","890","Score","True","True","True"
"34 patients","34 patients","890","Sample","True","True","True"
"al_pn-4","al_pn-4","890","Stateavg","False","True","True"
"892","892","891","index","True","True","True"
"10045","10045","891","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","891","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","891","Address1","True","True","True"
"empty","empty","891","Address2","True","True","True"
"empty","empty","891","Address3","True","True","True"
"fayette","fayette","891","City","False","True","True"
"al","al","891","State","True","True","True"
"35555","35555","891","ZipCode","True","True","True"
"fayette","fayette","891","CountyName","True","True","True"
"2059325966","2059325966","891","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","891","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","891","HospitalOwner","True","True","True"
"yes","yes","891","EmergencyService","True","True","True"
"pneumonia","pneumonia","891","Condition","False","True","True"
"pn-5c","pn-5c","891","MeasureCode","True","True","True"
"pneumonia patients given initial antibiotic(s) within 6 hours after arrival","pneumonia patients given initial antibiotic(s) within 6 hours after arrival","891","MeasureName","False","True","True"
"97%","97%","891","Score","True","True","True"
"109 patients","109 patients","891","Sample","True","True","True"
"al_pn-5c","al_pn-5c","891","Stateavg","False","True","True"
"893","893","892","index","True","True","True"
"10045","10045","892","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","892","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","892","Address1","True","True","True"
"empty","empty","892","Address2","True","True","True"
"empty","empty","892","Address3","True","True","True"
"fayette","fayette","892","City","False","True","True"
"al","al","892","State","True","True","True"
"35555","35555","892","ZipCode","True","True","True"
"fayette","fayette","892","CountyName","True","True","True"
"2059325966","2059325966","892","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","892","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","892","HospitalOwner","True","True","True"
"yes","yes","892","EmergencyService","True","True","True"
"pneumonia","pneumonia","892","Condition","False","True","True"
"pn-6","pn-6","892","MeasureCode","True","True","True"
"pneumonia patients given the most appropriate initial antibiotic(s)","pneumonia patients given the most appropriate initial antibiotic(s)","892","MeasureName","False","True","True"
"87%","87%","892","Score","False","True","True"
"79 patients","79 patients","892","Sample","True","True","True"
"al_pn-6","al_pn-6","892","Stateavg","False","True","True"
"894","894","893","index","True","True","True"
"10045","10045","893","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","893","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","893","Address1","True","True","True"
"empty","empty","893","Address2","True","True","True"
"empty","empty","893","Address3","True","True","True"
"fayette","fayette","893","City","False","True","True"
"al","al","893","State","True","True","True"
"35555","35555","893","ZipCode","True","True","True"
"fayette","fayette","893","CountyName","True","True","True"
"2059325966","2059325966","893","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","893","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","893","HospitalOwner","True","True","True"
"yes","yes","893","EmergencyService","True","True","True"
"pneumonia","pneumonia","893","Condition","False","True","True"
"pn-7","pn-7","893","MeasureCode","True","True","True"
"pneumonia patients assessed and given influenza vaxxination","pneumonia patients assessed and given influenza vaccination","893","MeasureName","False","False","False"
"87%","87%","893","Score","False","True","True"
"86 patients","86 patients","893","Sample","True","True","True"
"al_pn-7","al_pn-7","893","Stateavg","False","True","True"
"895","895","894","index","True","True","True"
"10045","10045","894","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","894","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","894","Address1","True","True","True"
"empty","empty","894","Address2","True","True","True"
"empty","empty","894","Address3","True","True","True"
"fayette","fayette","894","City","False","True","True"
"al","al","894","State","True","True","True"
"35555","35555","894","ZipCode","True","True","True"
"fayette","fayette","894","CountyName","True","True","True"
"2059325966","2059325966","894","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","894","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","894","HospitalOwner","True","True","True"
"yes","yes","894","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","894","Condition","False","True","True"
"scip-card-2","scip-card-2","894","MeasureCode","True","True","True"
"surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery","surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery","894","MeasureName","False","True","True"
"empty","empty","894","Score","False","True","True"
"0 patients","0 patients","894","Sample","True","True","True"
"al_scip-card-2","al_scip-card-2","894","Stateavg","False","True","True"
"896","896","895","index","True","True","True"
"10045","10045","895","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","895","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","895","Address1","True","True","True"
"empty","empty","895","Address2","True","True","True"
"empty","empty","895","Address3","True","True","True"
"faxette","fayette","895","City","False","False","False"
"al","al","895","State","True","True","True"
"35555","35555","895","ZipCode","True","True","True"
"fayexxe","fayette","895","CountyName","False","False","False"
"2059325966","2059325966","895","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","895","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","895","HospitalOwner","True","True","True"
"yes","yes","895","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","895","Condition","False","True","True"
"scip-inf-1","scip-inf-1","895","MeasureCode","True","True","True"
"surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","895","MeasureName","False","True","True"
"empty","empty","895","Score","False","True","True"
"0 patients","0 patients","895","Sample","True","True","True"
"al_scip-inf-1","al_scip-inf-1","895","Stateavg","False","True","True"
"897","897","896","index","True","True","True"
"10045","10045","896","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","896","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","896","Address1","True","True","True"
"empty","empty","896","Address2","True","True","True"
"empty","empty","896","Address3","True","True","True"
"fayette","fayette","896","City","False","True","True"
"al","al","896","State","True","True","True"
"35555","35555","896","ZipCode","True","True","True"
"fayette","fayette","896","CountyName","True","True","True"
"2059325966","2059325966","896","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","896","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","896","HospitalOwner","True","True","True"
"yes","yes","896","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","896","Condition","False","True","True"
"scip-inf-2","scip-inf-2","896","MeasureCode","True","True","True"
"surgery patients who were given the  right kind  of antibiotic to help prevent infection","surgery patients who were given the  right kind  of antibiotic to help prevent infection","896","MeasureName","False","True","True"
"empty","empty","896","Score","False","True","True"
"0 patients","0 patients","896","Sample","True","True","True"
"al_scip-inf-2","al_scip-inf-2","896","Stateavg","False","True","True"
"898","898","897","index","True","True","True"
"10045","10045","897","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","897","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","897","Address1","True","True","True"
"empty","empty","897","Address2","True","True","True"
"empty","empty","897","Address3","True","True","True"
"fayette","fayette","897","City","False","True","True"
"al","al","897","State","True","True","True"
"35555","35555","897","ZipCode","True","True","True"
"fayette","fayette","897","CountyName","True","True","True"
"2059325966","2059325966","897","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","897","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","897","HospitalOwner","True","True","True"
"yes","yes","897","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","897","Condition","False","True","True"
"scip-inf-3","scip-inf-3","897","MeasureCode","True","True","True"
"surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","897","MeasureName","False","True","True"
"empty","empty","897","Score","False","True","True"
"0 patients","0 patients","897","Sample","True","True","True"
"al_scip-inf-3","al_scip-inf-3","897","Stateavg","False","True","True"
"899","899","898","index","True","True","True"
"10045","10045","898","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","898","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","898","Address1","True","True","True"
"empty","empty","898","Address2","True","True","True"
"empty","empty","898","Address3","True","True","True"
"fayette","fayette","898","City","False","True","True"
"al","al","898","State","True","True","True"
"35555","35555","898","ZipCode","True","True","True"
"fayette","fayette","898","CountyName","True","True","True"
"2059325966","2059325966","898","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","898","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","898","HospitalOwner","True","True","True"
"yes","yes","898","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","898","Condition","False","True","True"
"scip-inf-4","scip-inf-4","898","MeasureCode","True","True","True"
"all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","898","MeasureName","False","True","True"
"empty","empty","898","Score","False","True","True"
"0 patients","0 patients","898","Sample","True","True","True"
"al_scip-inf-4","al_scip-inf-4","898","Stateavg","False","True","True"
"900","900","899","index","True","True","True"
"10045","10045","899","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","899","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","899","Address1","True","True","True"
"empty","empty","899","Address2","True","True","True"
"empty","empty","899","Address3","True","True","True"
"fayette","fayette","899","City","False","True","True"
"al","al","899","State","True","True","True"
"35555","35555","899","ZipCode","True","True","True"
"fayette","fayette","899","CountyName","True","True","True"
"2059325966","2059325966","899","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","899","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","899","HospitalOwner","True","True","True"
"yes","yes","899","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","899","Condition","False","True","True"
"scip-inf-6","scip-inf-6","899","MeasureCode","True","True","True"
"surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)","surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)","899","MeasureName","False","True","True"
"100%","100%","899","Score","True","True","True"
"7 patients","7 patients","899","Sample","True","True","True"
"al_scip-inf-6","al_scip-inf-6","899","Stateavg","False","True","True"
"901","901","900","index","True","True","True"
"10045","10045","900","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","900","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","900","Address1","True","True","True"
"empty","empty","900","Address2","True","True","True"
"empty","empty","900","Address3","True","True","True"
"fayette","fayette","900","City","False","True","True"
"al","al","900","State","True","True","True"
"35555","35555","900","ZipCode","True","True","True"
"fayette","fayette","900","CountyName","True","True","True"
"2059325966","2059325966","900","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","900","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","900","HospitalOwner","True","True","True"
"yes","yes","900","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","900","Condition","False","True","True"
"scip-vte-1","scip-vte-1","900","MeasureCode","True","True","True"
"surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","900","MeasureName","False","True","True"
"100%","100%","900","Score","True","True","True"
"3 patients","3 patients","900","Sample","True","True","True"
"al_scip-vte-1","al_scip-vte-1","900","Stateavg","False","True","True"
"902","902","901","index","True","True","True"
"10045","10045","901","ProviderNumber","True","True","True"
"fayette medical center","fayette medical center","901","HospitalName","True","True","True"
"1653 temple avenue north","1653 temple avenue north","901","Address1","True","True","True"
"empty","empty","901","Address2","True","True","True"
"empty","empty","901","Address3","True","True","True"
"fayette","fayette","901","City","False","True","True"
"al","al","901","State","True","True","True"
"35555","35555","901","ZipCode","True","True","True"
"fayette","fayette","901","CountyName","True","True","True"
"2059325966","2059325966","901","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","901","HospitalType","True","True","True"
"voluntary non-profit - other","voluntary non-profit - other","901","HospitalOwner","True","True","True"
"yes","yes","901","EmergencyService","True","True","True"
"surgical infection prevention","surgical infection prevention","901","Condition","False","True","True"
"scip-vte-2","scip-vte-2","901","MeasureCode","True","True","True"
