"from","to","id","col","score","result","compare"
"2282","2282","2281","tuple_id","True","True","True"
"flightaware","flightaware","2281","src","True","True","True"
"CO-47-IAH-LAX","CO-47-IAH-LAX","2281","flight","True","True","True"
"7:27 p.m.","7:10 p.m.","2281","sched_dep_time","True","False","False"
"7:27 p.m.","8:25 p.m.","2281","act_dep_time","False","False","False"
"8:46 p.m.","8:56 p.m.","2281","sched_arr_time","True","False","False"
"8:46 p.m.","9:52 p.m.","2281","act_arr_time","False","False","False"
"2283","2283","2282","tuple_id","True","True","True"
"flightaware","flightaware","2282","src","True","True","True"
"AA-271-MIA-LAX","AA-271-MIA-LAX","2282","flight","True","True","True"
"11:35 a.m.","11:35 a.m.","2282","sched_dep_time","True","True","True"
"11:52 a.m.","11:52 a.m.","2282","act_dep_time","False","True","True"
"1:57 p.m.","2:25 p.m.","2282","sched_arr_time","True","False","False"
"2:21 p.m.","2:27 p.m.","2282","act_arr_time","False","False","False"
"2284","2284","2283","tuple_id","True","True","True"
"flightaware","flightaware","2283","src","True","True","True"
"AA-2050-ORD-MIA","AA-2050-ORD-MIA","2283","flight","True","True","True"
"10:40 a.m.","10:40 a.m.","2283","sched_dep_time","True","True","True"
"11:05 a.m.","11:05 a.m.","2283","act_dep_time","False","True","True"
"2:10 p.m.","2:45 p.m.","2283","sched_arr_time","True","False","False"
"2:39 p.m.","2:46 p.m.","2283","act_arr_time","False","False","False"
"2285","2285","2284","tuple_id","True","True","True"
"flightaware","flightaware","2284","src","True","True","True"
"AA-4330-CVG-ORD","AA-4330-CVG-ORD","2284","flight","True","True","True"
"3:35 p.m.","3:35 p.m.","2284","sched_dep_time","True","True","True"
"3:36 p.m.","3:36 p.m.","2284","act_dep_time","True","True","True"
"3:50 p.m.","4:00 p.m.","2284","sched_arr_time","True","False","False"
"3:26 p.m.","3:33 p.m.","2284","act_arr_time","False","False","False"
"2286","2286","2285","tuple_id","True","True","True"
"flightaware","flightaware","2285","src","True","True","True"
"AA-1434-DFW-MCO","AA-1434-DFW-MCO","2285","flight","True","True","True"
"7:15 a.m.","7:15 a.m.","2285","sched_dep_time","True","True","True"
"7:21 a.m.","7:21 a.m.","2285","act_dep_time","True","True","True"
"10:18 a.m.","10:35 a.m.","2285","sched_arr_time","True","False","False"
"10:29 a.m.","10:36 a.m.","2285","act_arr_time","False","False","False"
"2287","2287","2286","tuple_id","True","True","True"
"flightaware","flightaware","2286","src","True","True","True"
"AA-1640-MIA-MCO","AA-1640-MIA-MCO","2286","flight","True","True","True"
"6:30 p.m.","6:30 p.m.","2286","sched_dep_time","True","True","True"
"6:47 p.m.","6:30 p.m.","2286","act_dep_time","False","False","False"
"7:08 p.m.","7:25 p.m.","2286","sched_arr_time","True","False","False"
"7:25 p.m.","7:25 p.m.","2286","act_arr_time","False","True","True"
"2288","2288","2287","tuple_id","True","True","True"
"flightaware","flightaware","2287","src","True","True","True"
"AA-4307-ORD-DTW","AA-4307-ORD-DTW","2287","flight","True","True","True"
"6:45 p.m.","6:45 p.m.","2287","sched_dep_time","True","True","True"
"6:56 p.m.","6:55 p.m.","2287","act_dep_time","True","False","False"
"9:00 p.m.","9:10 p.m.","2287","sched_arr_time","True","False","False"
"8:38 p.m.","8:53 p.m.","2287","act_arr_time","False","False","False"
"2289","2289","2288","tuple_id","True","True","True"
"flightaware","flightaware","2288","src","True","True","True"
"AA-3-JFK-LAX","AA-3-JFK-LAX","2288","flight","True","True","True"
"12:00 p.m.","12:00 p.m.","2288","sched_dep_time","True","True","True"
"12:12 p.m.","12:11 p.m.","2288","act_dep_time","False","False","False"
"2:47 p.m.","3:15 p.m.","2288","sched_arr_time","False","False","False"
"3:04 p.m.","3:16 p.m.","2288","act_arr_time","True","False","False"
"2290","2290","2289","tuple_id","True","True","True"
"flightaware","flightaware","2289","src","True","True","True"
"CO-1694-LAX-IAH","CO-1694-LAX-IAH","2289","flight","True","True","True"
"7:15 p.m.","7:15 p.m.","2289","sched_dep_time","True","True","True"
"7:25 p.m.","7:15 p.m.","2289","act_dep_time","True","False","False"
"11:52 p.m.","12:21 a.m.","2289","sched_arr_time","True","False","False"
"12:02 a.m.","12:21 a.m.","2289","act_arr_time","False","False","False"
"2291","2291","2290","tuple_id","True","True","True"
"flightaware","flightaware","2290","src","True","True","True"
"CO-1193-EWR-MCO","CO-1193-EWR-MCO","2290","flight","True","True","True"
"9:15 a.m.","9:15 a.m.","2290","sched_dep_time","True","True","True"
"9:57 a.m.","9:14 a.m.","2290","act_dep_time","True","False","False"
"12:08 p.m.","12:18 p.m.","2290","sched_arr_time","True","False","False"
"12:02 p.m.","12:09 p.m.","2290","act_arr_time","False","False","False"
"2292","2292","2291","tuple_id","True","True","True"
"flightaware","flightaware","2291","src","True","True","True"
"AA-3842-MSP-ORD","AA-3842-MSP-ORD","2291","flight","True","True","True"
"6:00 a.m.","6:00 a.m.","2291","sched_dep_time","True","True","True"
"6:56 a.m.","6:56 a.m.","2291","act_dep_time","True","True","True"
"6:50 a.m.","7:30 a.m.","2291","sched_arr_time","True","False","False"
"7:49 a.m.","7:51 a.m.","2291","act_arr_time","False","False","False"
"2293","2293","2292","tuple_id","True","True","True"
"flightaware","flightaware","2292","src","True","True","True"
"AA-643-MIA-ORD","AA-643-MIA-ORD","2292","flight","True","True","True"
"7:10 a.m.","7:10 a.m.","2292","sched_dep_time","True","True","True"
"7:31 a.m.","7:30 a.m.","2292","act_dep_time","True","False","False"
"9:00 a.m.","9:35 a.m.","2292","sched_arr_time","True","False","False"
"9:26 a.m.","9:31 a.m.","2292","act_arr_time","True","False","False"
"2294","2294","2293","tuple_id","True","True","True"
"flightaware","flightaware","2293","src","True","True","True"
"AA-1007-MIA-PHX","AA-1007-MIA-PHX","2293","flight","True","True","True"
"4:55 p.m.","4:55 p.m.","2293","sched_dep_time","True","True","True"
"5:08 p.m.","5:08 p.m.","2293","act_dep_time","False","True","True"
"7:38 p.m.","8:05 p.m.","2293","sched_arr_time","True","False","False"
"7:43 p.m.","7:55 p.m.","2293","act_arr_time","False","False","False"
"2295","2295","2294","tuple_id","True","True","True"
"flightaware","flightaware","2294","src","True","True","True"
"UA-2906-PHL-MCO","UA-2906-PHL-MCO","2294","flight","True","True","True"
"3:50 p.m.","3:50 p.m.","2294","sched_dep_time","True","True","True"
"4:45 p.m.","4:28 p.m.","2294","act_dep_time","True","False","False"
"6:00 p.m.","6:23 p.m.","2294","sched_arr_time","True","False","False"
"6:34 p.m.","6:38 p.m.","2294","act_arr_time","True","False","False"
"2296","2296","2295","tuple_id","True","True","True"
"flightaware","flightaware","2295","src","True","True","True"
"AA-1221-MCO-ORD","AA-1221-MCO-ORD","2295","flight","True","True","True"
"8:00 p.m.","8:00 p.m.","2295","sched_dep_time","True","True","True"
"8:23 p.m.","8:23 p.m.","2295","act_dep_time","True","True","True"
"9:25 p.m.","9:45 p.m.","2295","sched_arr_time","True","False","False"
"9:47 p.m.","9:53 p.m.","2295","act_arr_time","False","False","False"
"2297","2297","2296","tuple_id","True","True","True"
"flightaware","flightaware","2296","src","True","True","True"
"AA-400-DFW-JFK","AA-400-DFW-JFK","2296","flight","True","True","True"
"10:40 a.m.","10:40 a.m.","2296","sched_dep_time","True","True","True"
"11:01 a.m.","11:01 a.m.","2296","act_dep_time","False","True","True"
"2:35 p.m.","2:59 p.m.","2296","sched_arr_time","True","False","False"
"2:58 p.m.","3:04 p.m.","2296","act_arr_time","False","False","False"
"2298","2298","2297","tuple_id","True","True","True"
"flightaware","flightaware","2297","src","True","True","True"
"UA-664-ORD-PHL","UA-664-ORD-PHL","2297","flight","True","True","True"
"1:33 p.m.","1:33 p.m.","2297","sched_dep_time","True","True","True"
"1:48 p.m.","1:31 p.m.","2297","act_dep_time","True","False","False"
"4:20 p.m.","4:31 p.m.","2297","sched_arr_time","True","False","False"
"4:20 p.m.","4:23 p.m.","2297","act_arr_time","False","False","False"
"2299","2299","2298","tuple_id","True","True","True"
"flightaware","flightaware","2298","src","True","True","True"
"UA-37-EWR-MCO","UA-37-EWR-MCO","2298","flight","True","True","True"
"1:29 p.m.","1:29 p.m.","2298","sched_dep_time","True","True","True"
"2:01 p.m.","1:48 p.m.","2298","act_dep_time","False","False","False"
"3:55 p.m.","4:17 p.m.","2298","sched_arr_time","True","False","False"
"4:06 p.m.","4:17 p.m.","2298","act_arr_time","True","False","False"
"2300","2300","2299","tuple_id","True","True","True"
"flightaware","flightaware","2299","src","True","True","True"
"UA-233-LAX-JFK","UA-233-LAX-JFK","2299","flight","True","True","True"
"4:25 p.m.","4:25 p.m.","2299","sched_dep_time","True","True","True"
"4:35 p.m.","4:25 p.m.","2299","act_dep_time","True","False","False"
"12:09 a.m.","12:29 a.m.","2299","sched_arr_time","False","False","False"
"12:19 a.m.","12:29 a.m.","2299","act_arr_time","False","False","False"
"2301","2301","2300","tuple_id","True","True","True"
"flightaware","flightaware","2300","src","True","True","True"
"AA-3823-LAX-DEN","AA-3823-LAX-DEN","2300","flight","True","True","True"
"9:00 p.m.","9:00 p.m.","2300","sched_dep_time","True","True","True"
"9:16 p.m.","9:00 p.m.","2300","act_dep_time","False","False","False"
"12:05 a.m.","12:15 a.m.","2300","sched_arr_time","True","False","False"
"12:01 a.m.","12:15 a.m.","2300","act_arr_time","False","False","False"
"2302","2302","2301","tuple_id","True","True","True"
"flightaware","flightaware","2301","src","True","True","True"
"AA-2312-DFW-DTW","AA-2312-DFW-DTW","2301","flight","True","True","True"
"8:25 p.m.","8:25 p.m.","2301","sched_dep_time","True","True","True"
"8:29 p.m.","8:25 p.m.","2301","act_dep_time","False","False","False"
"11:31 p.m.","11:50 p.m.","2301","sched_arr_time","True","False","False"
"11:35 p.m.","11:50 p.m.","2301","act_arr_time","False","False","False"
"2303","2303","2302","tuple_id","True","True","True"
"flightaware","flightaware","2302","src","True","True","True"
"AA-1165-JFK-MIA","AA-1165-JFK-MIA","2302","flight","True","True","True"
"6:59 a.m.","6:59 a.m.","2302","sched_dep_time","True","True","True"
"7:22 a.m.","7:22 a.m.","2302","act_dep_time","True","True","True"
"9:25 a.m.","10:34 a.m.","2302","sched_arr_time","True","False","False"
"9:45 a.m.","10:04 a.m.","2302","act_arr_time","True","False","False"
"2304","2304","2303","tuple_id","True","True","True"
"flightaware","flightaware","2303","src","True","True","True"
"AA-431-MIA-SFO","AA-431-MIA-SFO","2303","flight","True","True","True"
"8:35 a.m.","8:35 a.m.","2303","sched_dep_time","True","True","True"
"8:51 a.m.","8:51 a.m.","2303","act_dep_time","False","True","True"
"11:22 a.m.","11:50 a.m.","2303","sched_arr_time","False","False","False"
"11:33 a.m.","11:44 a.m.","2303","act_arr_time","False","False","False"
"2305","2305","2304","tuple_id","True","True","True"
"flightaware","flightaware","2304","src","True","True","True"
"AA-649-ORD-SNA","AA-649-ORD-SNA","2304","flight","True","True","True"
"1:30 p.m.","1:30 p.m.","2304","sched_dep_time","True","True","True"
"1:40 p.m.","1:30 p.m.","2304","act_dep_time","True","False","False"
"3:30 p.m.","3:50 p.m.","2304","sched_arr_time","True","False","False"
"3:40 p.m.","3:50 p.m.","2304","act_arr_time","True","False","False"
"2306","2306","2305","tuple_id","True","True","True"
"flightaware","flightaware","2305","src","True","True","True"
"UA-828-SFO-ORD","UA-828-SFO-ORD","2305","flight","True","True","True"
"11:08 p.m.","11:08 p.m.","2305","sched_dep_time","True","True","True"
"11:35 p.m.","11:08 p.m.","2305","act_dep_time","False","False","False"
"5:08 a.m.","5:11 a.m.","2305","sched_arr_time","False","False","False"
"5:21 a.m.","5:11 a.m.","2305","act_arr_time","False","False","False"
"2307","2307","2306","tuple_id","True","True","True"
"flightaware","flightaware","2306","src","True","True","True"
"CO-4888-IAH-DAL","CO-4888-IAH-DAL","2306","flight","True","True","True"
"5:30 p.m.","5:30 p.m.","2306","sched_dep_time","True","True","True"
"6:11 p.m.","5:30 p.m.","2306","act_dep_time","False","False","False"
"6:15 p.m.","6:40 p.m.","2306","sched_arr_time","True","False","False"
"6:56 p.m.","6:40 p.m.","2306","act_arr_time","True","False","False"
"2308","2308","2307","tuple_id","True","True","True"
"flightaware","flightaware","2307","src","True","True","True"
"AA-3063-SLC-LAX","AA-3063-SLC-LAX","2307","flight","True","True","True"
"8:20 p.m.","8:20 p.m.","2307","sched_dep_time","True","True","True"
"8:40 p.m.","8:39 p.m.","2307","act_dep_time","True","False","False"
"9:10 p.m.","9:20 p.m.","2307","sched_arr_time","True","False","False"
"9:11 p.m.","9:20 p.m.","2307","act_arr_time","True","False","False"
"2309","2309","2308","tuple_id","True","True","True"
"flightaware","flightaware","2308","src","True","True","True"
"AA-3804-PHL-ORD","AA-3804-PHL-ORD","2308","flight","True","True","True"
"2:35 p.m.","2:35 p.m.","2308","sched_dep_time","True","True","True"
"2:44 p.m.","2:44 p.m.","2308","act_dep_time","True","True","True"
"3:55 p.m.","4:05 p.m.","2308","sched_arr_time","True","False","False"
"3:36 p.m.","3:43 p.m.","2308","act_arr_time","True","False","False"
"2310","2310","2309","tuple_id","True","True","True"
"flightaware","flightaware","2309","src","True","True","True"
"AA-1917-JFK-MCO","AA-1917-JFK-MCO","2309","flight","True","True","True"
"2:55 p.m.","2:55 p.m.","2309","sched_dep_time","True","True","True"
"3:27 p.m.","3:27 p.m.","2309","act_dep_time","True","True","True"
"5:17 p.m.","5:55 p.m.","2309","sched_arr_time","True","False","False"
"5:39 p.m.","5:43 p.m.","2309","act_arr_time","False","False","False"
"2311","2311","2310","tuple_id","True","True","True"
"flightaware","flightaware","2310","src","True","True","True"
"AA-2268-PHX-ORD","AA-2268-PHX-ORD","2310","flight","True","True","True"
"7:15 a.m.","7:15 a.m.","2310","sched_dep_time","True","True","True"
"7:23 a.m.","7:22 a.m.","2310","act_dep_time","True","False","False"
"10:57 a.m.","11:35 a.m.","2310","sched_arr_time","True","False","False"
"11:04 a.m.","11:06 a.m.","2310","act_arr_time","False","False","False"
"2312","2312","2311","tuple_id","True","True","True"
"flightaware","flightaware","2311","src","True","True","True"
"AA-4277-CVG-JFK","AA-4277-CVG-JFK","2311","flight","True","True","True"
"12:10 p.m.","12:10 p.m.","2311","sched_dep_time","True","True","True"
"12:10 p.m.","12:10 p.m.","2311","act_dep_time","False","True","True"
"2:05 p.m.","2:15 p.m.","2311","sched_arr_time","True","False","False"
"1:42 p.m.","1:43 p.m.","2311","act_arr_time","False","False","False"
"2313","2313","2312","tuple_id","True","True","True"
"flightaware","flightaware","2312","src","True","True","True"
"AA-789-ORD-DEN","AA-789-ORD-DEN","2312","flight","True","True","True"
"1:05 p.m.","1:05 p.m.","2312","sched_dep_time","True","True","True"
"1:19 p.m.","1:19 p.m.","2312","act_dep_time","False","True","True"
"2:17 p.m.","2:35 p.m.","2312","sched_arr_time","False","False","False"
"2:49 p.m.","3:13 p.m.","2312","act_arr_time","False","False","False"
"2314","2314","2313","tuple_id","True","True","True"
"flightaware","flightaware","2313","src","True","True","True"
"AA-85-JFK-SFO","AA-85-JFK-SFO","2313","flight","True","True","True"
"3:05 p.m.","3:05 p.m.","2313","sched_dep_time","True","True","True"
"3:36 p.m.","3:36 p.m.","2313","act_dep_time","True","True","True"
"5:57 p.m.","6:30 p.m.","2313","sched_arr_time","True","False","False"
"6:30 p.m.","6:43 p.m.","2313","act_arr_time","True","False","False"
"2315","2315","2314","tuple_id","True","True","True"
"flightaware","flightaware","2314","src","True","True","True"
"AA-3786-IAH-ORD","AA-3786-IAH-ORD","2314","flight","True","True","True"
"4:00 p.m.","4:00 p.m.","2314","sched_dep_time","True","True","True"
"4:12 p.m.","4:12 p.m.","2314","act_dep_time","True","True","True"
"6:30 p.m.","6:40 p.m.","2314","sched_arr_time","True","False","False"
"6:11 p.m.","6:15 p.m.","2314","act_arr_time","True","False","False"
"2316","2316","2315","tuple_id","True","True","True"
"flightaware","flightaware","2315","src","True","True","True"
"AA-222-LAX-BOS","AA-222-LAX-BOS","2315","flight","True","True","True"
"7:10 a.m.","7:10 a.m.","2315","sched_dep_time","True","True","True"
"7:32 a.m.","7:31 a.m.","2315","act_dep_time","True","False","False"
"2:52 p.m.","3:30 p.m.","2315","sched_arr_time","True","False","False"
"3:12 p.m.","3:14 p.m.","2315","act_arr_time","False","False","False"
"2317","2317","2316","tuple_id","True","True","True"
"flightaware","flightaware","2316","src","True","True","True"
"UA-3099-PHX-PHL","UA-3099-PHX-PHL","2316","flight","True","True","True"
"11:55 a.m.","11:55 a.m.","2316","sched_dep_time","True","True","True"
"11:55 a.m.","11:55 a.m.","2316","act_dep_time","False","True","True"
"6:07 p.m.","6:17 p.m.","2316","sched_arr_time","True","False","False"
"5:34 p.m.","5:38 p.m.","2316","act_arr_time","True","False","False"
"2318","2318","2317","tuple_id","True","True","True"
"flightaware","flightaware","2317","src","True","True","True"
"AA-4198-ORD-CLE","AA-4198-ORD-CLE","2317","flight","True","True","True"
"10:40 a.m.","10:40 a.m.","2317","sched_dep_time","True","True","True"
"10:55 a.m.","10:54 a.m.","2317","act_dep_time","False","False","False"
"12:45 p.m.","12:55 p.m.","2317","sched_arr_time","True","False","False"
"12:37 p.m.","12:50 p.m.","2317","act_arr_time","False","False","False"
"2319","2319","2318","tuple_id","True","True","True"
"flightaware","flightaware","2318","src","True","True","True"
"CO-45-EWR-MIA","CO-45-EWR-MIA","2318","flight","True","True","True"
"4:00 p.m.","4:00 p.m.","2318","sched_dep_time","True","True","True"
"4:14 p.m.","3:58 p.m.","2318","act_dep_time","True","False","False"
"6:31 p.m.","7:05 p.m.","2318","sched_arr_time","True","False","False"
"6:33 p.m.","6:36 p.m.","2318","act_arr_time","True","False","False"
"2320","2320","2319","tuple_id","True","True","True"
"flightaware","flightaware","2319","src","True","True","True"
"AA-3809-PHX-LAX","AA-3809-PHX-LAX","2319","flight","True","True","True"
"6:00 a.m.","6:00 a.m.","2319","sched_dep_time","True","True","True"
"6:10 a.m.","6:10 a.m.","2319","act_dep_time","True","True","True"
"6:30 a.m.","6:40 a.m.","2319","sched_arr_time","True","False","False"
"6:09 a.m.","6:19 a.m.","2319","act_arr_time","True","False","False"
"2321","2321","2320","tuple_id","True","True","True"
"flightaware","flightaware","2320","src","True","True","True"
"AA-59-JFK-SFO","AA-59-JFK-SFO","2320","flight","True","True","True"
"7:10 a.m.","7:10 a.m.","2320","sched_dep_time","True","True","True"
"7:39 a.m.","7:39 a.m.","2320","act_dep_time","True","True","True"
"10:09 a.m.","10:45 a.m.","2320","sched_arr_time","True","False","False"
"10:52 a.m.","11:12 a.m.","2320","act_arr_time","False","False","False"
"2322","2322","2321","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2321","src","True","True","True"
"AA-3859-IAH-ORD","AA-3859-IAH-ORD","2321","flight","True","True","True"
"7:10 a.m.","7:10 a.m.","2321","sched_dep_time","True","True","True"
"7:16 a.m.","7:16 a.m.","2321","act_dep_time","True","True","True"
"9:40 a.m.","9:40 a.m.","2321","sched_arr_time","True","True","True"
"9:32 a.m.","9:32 a.m.","2321","act_arr_time","False","True","True"
"2323","2323","2322","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2322","src","True","True","True"
"AA-518-MIA-JFK","AA-518-MIA-JFK","2322","flight","True","True","True"
"6:40 a.m.","6:40 a.m.","2322","sched_dep_time","True","True","True"
"6:54 a.m.","6:54 a.m.","2322","act_dep_time","True","True","True"
"9:25 a.m.","9:25 a.m.","2322","sched_arr_time","True","True","True"
"9:28 a.m.","9:28 a.m.","2322","act_arr_time","False","True","True"
"2324","2324","2323","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2323","src","True","True","True"
"UA-397-JFK-SFO","UA-397-JFK-SFO","2323","flight","True","True","True"
"8:00 a.m.","8:00 a.m.","2323","sched_dep_time","True","True","True"
"8:29 a.m.","8:29 a.m.","2323","act_dep_time","False","True","True"
"11:55 a.m.","11:55 a.m.","2323","sched_arr_time","True","True","True"
"11:58 a.m.","11:58 a.m.","2323","act_arr_time","False","True","True"
"2325","2325","2324","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2324","src","True","True","True"
"AA-1733-ORD-PHX","AA-1733-ORD-PHX","2324","flight","True","True","True"
"7:45 p.m.","7:45 p.m.","2324","sched_dep_time","True","True","True"
"7:58 p.m.","7:58 p.m.","2324","act_dep_time","True","True","True"
"10:30 p.m.","10:30 p.m.","2324","sched_arr_time","True","True","True"
"10:30 p.m. (Estimated)","10:30 p.m.","2324","act_arr_time","False","False","False"
"2326","2326","2325","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2325","src","True","True","True"
"AA-1640-MIA-MCO","AA-1640-MIA-MCO","2325","flight","True","True","True"
"6:30 p.m.","6:30 p.m.","2325","sched_dep_time","True","True","True"
"6:47 p.m. (Estimated runway)","6:30 p.m.","2325","act_dep_time","False","False","False"
"7:25 p.m.","7:25 p.m.","2325","sched_arr_time","True","True","True"
"7:25 p.m. (Estimated runway)","7:25 p.m.","2325","act_arr_time","False","False","False"
"2327","2327","2326","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2326","src","True","True","True"
"CO-1694-LAX-IAH","CO-1694-LAX-IAH","2326","flight","True","True","True"
"7:15 p.m.","7:15 p.m.","2326","sched_dep_time","True","True","True"
"7:15 p.m. (Estimated)","7:15 p.m.","2326","act_dep_time","False","False","False"
"12:21 a.m.","12:21 a.m.","2326","sched_arr_time","False","True","True"
"12:21 a.m. (Estimated)","12:21 a.m.","2326","act_arr_time","False","False","False"
"2328","2328","2327","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2327","src","True","True","True"
"UA-2830-MCO-CLT","UA-2830-MCO-CLT","2327","flight","True","True","True"
"3:27 p.m.","3:27 p.m.","2327","sched_dep_time","True","True","True"
"3:28 p.m.","3:27 p.m.","2327","act_dep_time","True","False","False"
"5:05 p.m.","5:05 p.m.","2327","sched_arr_time","True","True","True"
"5:17 p.m.","5:17 p.m.","2327","act_arr_time","True","True","True"
"2329","2329","2328","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2328","src","True","True","True"
"AA-204-LAX-MCO","AA-204-LAX-MCO","2328","flight","True","True","True"
"11:25 p.m.","11:25 p.m.","2328","sched_dep_time","True","True","True"
"11:29 p.m. (Estimated runway)","11:25 p.m.","2328","act_dep_time","False","False","False"
"6:55 a.m.","6:55 a.m.","2328","sched_arr_time","True","True","True"
"6:35 a.m. (Estimated runway)","6:55 a.m.","2328","act_arr_time","False","False","False"
"2330","2330","2329","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2329","src","True","True","True"
"UA-2726-FLL-PHL","UA-2726-FLL-PHL","2329","flight","True","True","True"
"4:00 p.m.","4:00 p.m.","2329","sched_dep_time","True","True","True"
"3:58 p.m.","4:00 p.m.","2329","act_dep_time","True","False","False"
"6:46 p.m.","6:46 p.m.","2329","sched_arr_time","True","True","True"
"6:28 p.m.","6:28 p.m.","2329","act_arr_time","False","True","True"
"2331","2331","2330","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2330","src","True","True","True"
"AA-3468-CVG-MIA","AA-3468-CVG-MIA","2330","flight","True","True","True"
"7:00 a.m.","7:00 a.m.","2330","sched_dep_time","True","True","True"
"7:25 a.m.","7:25 a.m.","2330","act_dep_time","True","True","True"
"9:55 a.m.","9:55 a.m.","2330","sched_arr_time","True","True","True"
"9:45 a.m.","9:45 a.m.","2330","act_arr_time","True","True","True"
"2332","2332","2331","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2331","src","True","True","True"
"AA-484-DFW-MIA","AA-484-DFW-MIA","2331","flight","True","True","True"
"4:15 p.m.","4:15 p.m.","2331","sched_dep_time","True","True","True"
"4:29 p.m.","4:29 p.m.","2331","act_dep_time","False","True","True"
"7:55 p.m.","7:55 p.m.","2331","sched_arr_time","True","True","True"
"7:39 p.m.","7:39 p.m.","2331","act_arr_time","False","True","True"
"2333","2333","2332","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2332","src","True","True","True"
"AA-616-DFW-DTW","AA-616-DFW-DTW","2332","flight","True","True","True"
"9:05 a.m.","9:05 a.m.","2332","sched_dep_time","True","True","True"
"10:10 a.m.","10:10 a.m.","2332","act_dep_time","False","True","True"
"12:35 p.m.","12:35 p.m.","2332","sched_arr_time","True","True","True"
"1:27 p.m.","1:27 p.m.","2332","act_arr_time","True","True","True"
"2334","2334","2333","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2333","src","True","True","True"
"AA-446-DFW-PHL","AA-446-DFW-PHL","2333","flight","True","True","True"
"11:50 a.m.","11:50 a.m.","2333","sched_dep_time","True","True","True"
"12:12 p.m.","12:12 p.m.","2333","act_dep_time","False","True","True"
"3:50 p.m.","3:50 p.m.","2333","sched_arr_time","True","True","True"
"4:09 p.m.","4:09 p.m.","2333","act_arr_time","False","True","True"
"2335","2335","2334","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2334","src","True","True","True"
"AA-466-IAH-MIA","AA-466-IAH-MIA","2334","flight","True","True","True"
"6:00 a.m.","6:00 a.m.","2334","sched_dep_time","True","True","True"
"6:08 a.m.","6:08 a.m.","2334","act_dep_time","True","True","True"
"9:20 a.m.","9:20 a.m.","2334","sched_arr_time","True","True","True"
"9:05 a.m.","9:05 a.m.","2334","act_arr_time","True","True","True"
"2336","2336","2335","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2335","src","True","True","True"
"UA-3050-PHX-CLT","UA-3050-PHX-CLT","2335","flight","True","True","True"
"11:05 a.m.","11:05 a.m.","2335","sched_dep_time","True","True","True"
"11:30 a.m.","11:30 a.m.","2335","act_dep_time","False","True","True"
"4:57 p.m.","4:57 p.m.","2335","sched_arr_time","True","True","True"
"5:05 p.m.","5:05 p.m.","2335","act_arr_time","False","True","True"
"2337","2337","2336","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2336","src","True","True","True"
"AA-2957-DFW-CVG","AA-2957-DFW-CVG","2336","flight","True","True","True"
"7:55 a.m.","7:55 a.m.","2336","sched_dep_time","True","True","True"
"8:04 a.m.","8:04 a.m.","2336","act_dep_time","True","True","True"
"11:05 a.m.","11:05 a.m.","2336","sched_arr_time","True","True","True"
"11:01 a.m.","11:01 a.m.","2336","act_arr_time","False","True","True"
"2338","2338","2337","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2337","src","True","True","True"
"AA-1664-MIA-ATL","AA-1664-MIA-ATL","2337","flight","True","True","True"
"10:15 a.m.","10:15 a.m.","2337","sched_dep_time","True","True","True"
"10:18 a.m.","10:18 a.m.","2337","act_dep_time","False","True","True"
"12:10 p.m.","12:10 p.m.","2337","sched_arr_time","True","True","True"
"11:56 a.m.","11:56 a.m.","2337","act_arr_time","True","True","True"
"2339","2339","2338","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2338","src","True","True","True"
"AA-3979-CVG-ORD","AA-3979-CVG-ORD","2338","flight","True","True","True"
"7:30 a.m.","7:30 a.m.","2338","sched_dep_time","True","True","True"
"8:04 a.m.","8:04 a.m.","2338","act_dep_time","True","True","True"
"8:00 a.m.","8:00 a.m.","2338","sched_arr_time","True","True","True"
"8:06 a.m.","8:06 a.m.","2338","act_arr_time","False","True","True"
"2340","2340","2339","tuple_id","True","True","True"
"world-flight-tracker","world-flight-tracker","2339","src","True","True","True"
"AA-1279-DFW-PHX","AA-1279-DFW-PHX","2339","flight","True","True","True"
"1:00 p.m.","1:00 p.m.","2339","sched_dep_time","True","True","True"
"2:04 p.m.","2:04 p.m.","2339","act_dep_time","True","True","True"
"2:35 p.m.","2:35 p.m.","2339","sched_arr_time","True","True","True"
"3:20 p.m. (runway)","3:30 p.m.","2339","act_arr_time","False","False","False"
